product,tweet_poster,tweet_mention,tweet_date,tweet_text,num_comments,num_retweets,num_likes,num_views,,,
Xerox 1959,Quite Interesting,@qikipedia,"Feb 11, 2018","In 1959, the first commercially successful document copier, the Xerox 914, went on sale. It came with a small fire extinguisher as the machine had a tendency to catch fire.",15,390,1588,0,,,
Xerox 1959,World of Engineering,@engineers_feed,"Sep 16, 2020","This day on September 16, 1959 – The first successful photocopier, the Xerox 914, is introduced in a demonstration on live television from New York City.",12,83,602,0,,,
Xerox 1959,Quite Interesting,@qikipedia,"May 31, 2018","The first automatic office copier manufactured in 1959, the Xerox 914, tended to catch fire because of overheating, so came with a 'scorch eliminator' which was actually a small fire extinguisher.",8,64,438,0,,,
Xerox 1959,Scott Berkun,@berkun,"Sep 16, 2020","1. A great innovation in business tech was announced on this day in 1959 - The Xerox 914. It's hallmark was simplicity: unlike competitors, you simply placed your paper on glass and pressed a button. How Chester Carlson invented it is a great story of risk and persistence.",2,26,63,0,,,
Xerox 1959,Brand New Facts,@brand_new_facts,"Jul 10, 2018","Sexual reproduction was introduced by Xerox in 1959, and it gradually replaced copies made by Verifax, Photostat, carbon paper, mimeograph machines, and other duplicating machines.",0,14,26,0,,,
Xerox 1959,WION,@WIONews,"Sep 16, 2020","#TodayInHistory | 1959: Xerox introduces '914', world's first photocopier",0,8,51,0,,,
Xerox 1959,Getty,@GettyMuseum,Mar 24,In 1959 the Xerox copy machine was invented and by 1966 Barbara T. Smith advanced the history of printmaking by using it for art.Discover how she turned a troubling encounter with a print gallery into a triumphant moment in her career.,1,14,23,5513,,,
Xerox 22,TDIH Supercomputing,@tdih_hpc,Mar 22,"Congrats to Bob Metcalfe for this win! On May 22, 1973, he circulated the famous memo at Xerox PARC describing how a new network, ""Alto Ethernet,"" would work.",0,2,19,916,,,
Xerox 22,Viva the Matadors,@vivathematadors,Feb 18,"Texas Tech takes the lead, really turned this game around.22-19 over Xerox U",0,0,7,1423,,,
Xerox 22,प्रियराज PrriyaRaj,@PrriyaRaj,Feb 8,"#ChesterCarlson (1906-1968) —who invented electro-photography used in Xerox & other #photocopiers —was a #physicist . He was inducted into @InventorsHOF (1981). In 1988, Ronald Reagan designated 22 October as National Chester F. Carlson Recognition Day. #BirthAnniversary today.",0,0,2,60,,,
Xerox 22,Willie Mathews,@WillieMathews88,Mar 23,"Xerox Holdings Corp (XRX) price at close, 2023-03-22, is 14.85.",0,0,0,0,,,
Xerox 22,Tone,@Toneb_73,Feb 28,Replying to @LineFlob,1,0,8,156,,,
Xerox 22,Galactic Journey News,@journeygalactic,Mar 23,"[Mar. 22, 1968]  Ever wonder how KGJ Weekly news gets filmed?  It's thanks to Sony and Xerox!https://youtu.be/EuFocdepYc0",0,0,0,86,,,
Xerox 22,Berkeley Center for New Media,@calnewmedia,Jan 4,"Making Sense, Crystallizing Reason: Towards An Intellectual History of Pervasive Computing at Xerox PARC - loved supporting Eric Rawn presenting this research at SHOT 22! http://bcnm.berkeley.edu/news-research/5419/conference-grants-eric-rawn-at-shot-2022…",0,2,2,272,,,
Xerox 22,Eric H. Roth,@ehowardroth,Mar 11,I have had the honor of utilizing and partnering with Xerox for 22 years. I have watch their technology scale and transform right in front of us. I have been a part of the digital printing transformation. They do it better and back up their product wirh w…,0,0,0,13,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Bestmobile,@BestmobileE,"Jan 19, 2012","Wi-Ex zBoost YX540 Cellular Phone Signal Booster.  - Wi-Ex zBoost YX540 Cellular Phone Signal Booster, CELL... http://tinyurl.com/6rlz3kh",0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,buycom hotdeal,@buy_com_hotdeal,"Nov 28, 2011","#bhd_shaker in Electronics (up 9,933%) Wi-Ex zBoost YX540 Cellular Phone Signal Booster - 800 MHz to 1900 MHz ... http://tinyurl.com/3lv7jqg",0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Home Improvement,@improvehome,"Oct 4, 2011",New post: Wi-Ex zBoost YX540 Cellular Phone Signal Booster http://my-home-improvement.net/?p=256144,0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,business software,@downloadinfo,"Jun 29, 2012",Wi-Ex zBoost YX540 Cellular Phone Signal Booster - 800 MHz to http://businesssoftwaredownload.com/qayg (via @prettylink),0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,MultiMedia Pulse,@MultiMediaPulse,"Nov 18, 2011",Wi-Ex zBoost YX540 Cellular Phone Signal Booster                                                                   ...  http://bit.ly/huk9Ma,0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,no limit shopping,@nolimitshopping,"Jun 11, 2012",Wi-Ex zBoost YX540 Cellular Phone Signal Booster - 800 MHz to 1900 MH http://nolimitshopping.info/jytj (via @prettylink),0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,accessories,@energylds,"Dec 5, 2011",Wi-Ex zBoost YX540 Cellular Phone Signal Booster.  http://tinyurl.com/83o7g5y,0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,av shop,@avshopbiz,"Jul 3, 2012","Wi-Ex zBoost YX540 Cellular Phone Signal Booster - 800 MHz to 1900 MHz - GSM,  http://av-shop.biz/i4h1 (via @prettylink)",0,0,0,0,,,
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Euniceoh5753,@Euniceoh5753,"Sep 17, 2012",Buyers Wi-Ex zBoost YX540 Cellular Phone Signal Booster (YX540) -  Price% http://fb.me/22QuycJJU,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Deborah Thompsonа,@igiw_uvatem50,"Apr 8, 2015",Product Description The ultraslim Logitech diNovo Edge keyboard for Windows PC delivers,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Phyllis Steward,@stewardshops,"Jan 8, 2015",Check out Logitech diNovo Edge Keyboard (Black) on http://CoolSocialAds.com visit  http://coolsocialads.com/logitech-dinovo-edge-keyboard--black--40090…,0,0,0,0,,,
Logitech diNovo Edge Keyboard,John Perdue,@Perdue03,"May 13, 2013",Logitech diNovo Edge Keyboard (Black) review and discount: Logitech diNovo Edge Keyboard (Black) descriptionPa... http://bit.ly/164qANX,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Hussein Patwa,@hussein_patwa,"Nov 13, 2018",Trying to get to grips with the Zoomtext Fusion 2018 screen reader and magnifier. Struggling to use both the Zoomtext and Jaws hotkeys as they clash with each other's functions when used on my Logitech dinovo Edge keyboard. I'm hoping Freedom Scientific technical support can help,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Stuart Rosario,@veenmolrec,"Jul 21, 2012",CHEAP! Logitech diNovo Edge Keyboard (Black) Reviews: Logitech diNovo Edge Keyboard (Black) PerfectStroke key sy... http://bit.ly/NRU4VB,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Kathy Brown,@KittyKatt131,"Apr 11, 2013",Logitech diNovo Edge Keyboard (Black): Logitech diNovo Edge Keyboard The World's Most Advanced Keyboard.  Perf... http://amzn.to/12LYZzw,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Jason Everly,@EverTweetBack,"Mar 30, 2011",#4: Logitech diNovo Edge Keyboard (Black): Logitech diNovo Edge Keyboard (Black) by Logitech 164% Sales Rank in... http://amzn.to/h9lGd5,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Gisato Micah,@micah1082341bb,"Jun 9, 2013",Logitech diNovo Edge Keyboard (Black) | Lighted Keyboard For Mac …http://lightedkeyboardformac53.usashoppingreviews.com/logitech-dinovo-edge-keyboard-black-1346728927-muti02…,0,0,0,0,,,
Logitech diNovo Edge Keyboard,duncanoriley,@duncanoriley,"Mar 12, 2011",Logitech diNovo Edge: #Logitech diNovo Edge Keyboard (Black) ★ eligible for FREE Super Saver Shipping http://bit.ly/epQZWN,0,0,0,0,,,
Logitech diNovo Edge Keyboard,Lovely carmean,@Lovelycarmean,"Jan 28, 2013",## bluetooth trackball – Logitech diNovo Edge Keyboard (Black): Logitech diNovo Edge Keyboard (Black) By: Logite... http://bit.ly/VKdU6E,0,0,0,0,,,
Logitech diNovo Edge Keyboard,awemark,@Awemark_,"Nov 13, 2014",Logitech diNovo Edge KeyboardPerfectStroke key system for the ultimate keyboard feel. Bluetooth wireless and... http://fb.me/1jOJEpNVg,0,0,0,0,,,
Logitech diNovo Edge Keyboard,LouiseSilas,@LouiseSilas,"Aug 1, 2012","Logitech diNovo Edge Keyboard (Black) Discount,Looking for great deals: See Logitech diNovo Edge Keyboard (Black... http://bit.ly/Ppav7n",0,0,0,0,,,
Logitech diNovo Edge Keyboard,Yasmin Rahman,@YasminRahmanWQY,"Jun 17, 2011",Logitech diNovo Edge Keyboard (Black):   Logitech diNovo Edge Keyboard (Black)Rating: PerfectStroke key system ... http://amzn.to/jIBhpb,0,0,0,0,,,
Logitech diNovo Edge Keyboard,besto seogori,@beseo0,"Mar 30, 2011",#4: Logitech diNovo Edge Keyboard (Black): Logitech diNovo Edge Keyboard (Black) by Logitech 1... http://amzn.to/gV2NA8 Best gadget gift,0,0,0,0,,,
Xerox 1989,Ar. Sana Malik-Shaikh,@sanamalikshaikh,"Nov 18, 2021",Saw this on twitter.My question? What does this prove?Was he in 8th std in 1989? No he was in 5th. The rest is the xerox of the next page. Vague justifications.Check the leaving certificate format.,17,90,627,0,,,
Xerox 1989,BRENDAN McCARTHY,@MysticMcCarthy,"Nov 22, 2020","MISTER X   Two xerox prints that weren't submitted to Vortex Comics for the multiple variant covers issue, created in 1989 (there were 4 of them published). In those pre-digital days, the art was shot off the xerox prints.Will be signed, for the Xmas Art Sale next week!",1,6,57,0,,,
Xerox 1989,Dan Primack,@danprimack,"Nov 26, 2019",Xerox launching a hostile takeover of HP is the sort of thing that feels more like 1989 than 2019.,6,17,135,0,,,
Xerox 1989,Inlightenmg,@inlightenmg,"Oct 30, 2019","LSOB was formed in 1989 by One Dope Mexican (Robert Gutierrez) and Don't Try To Xerox (Bobby Ramirez) Their debut album, 1990's Brown and Proud, brought the group their single in the U.S. with ""On A Sunday Afternoon,"" which peaked at #39 on the Billboard Hot 100.",0,5,9,0,,,
Xerox 1989,MoMA: Drawings and Prints (Bot),@moma_drawings,Automated,"Cady Noland, Untitled Xerox Cut-Out (Study for ""Oozewald""), 1989 #museumofmodernart #museumarchive http://moma.org/collection/works/91368…",0,4,18,0,,,
Xerox 1989,All my roles,@all_my_roles,Mar 25,Don't Xerox Now (1989)mute assistant manager,0,0,0,5,,,
Xerox 1989,John Perry Barlow,@JPBarlow,"Sep 11, 2012",Ironic Prediction Dept: NYT story on Apple vs. Xerox 1989. http://j.mp/OaLfls,0,20,6,0,,,
Xerox 1989,"Rita Langdon, PhD",@ritalangdon,"Oct 12, 2018","From small town Long Island to corporate boardroom, Xerox President & COO #SteveBandrowczak (#LIUPost Class of 1989) addresses students in the #LIUBiz. Tips from Steve: Either-you-disrupt-or-you-will-be-disrupted; Reading: The Leadership Engine. From #DHL to #Lenovo to #Xerox.",0,1,3,0,,,
Xerox 1984,ThisOldTech,@ThisOldTech2,"Oct 28, 2022",Xerox Olivetti 8086 from 1984 :-),4,8,72,0,,,
Xerox 1984,Huzku,@huzkutweets,Jan 26,1984 Xerox Memory Writer,0,1,2,125,,,
Xerox 1984,@mikecooln,·,Feb 26,"Jean-Michel Basquiat (American, 1960-1988), MP, 1984. Acrylic and collage of Xerox papers on canvas, 218 x 172.5 cm.",0,3,12,558,,,
Xerox 1984,Muppet Wiki ✪,@MuppetWiki,Mar 7,"When it was suggested by a female stockholder in 1984 that a woman be appointed to the Xerox Corp board of directors, company president David T. Kearns was quick to point out that they already had one and qualified her position based on her looks.That woman was Joan Ganz Cooney",2,9,41,5211,,,
Xerox 1984,Midwest Copier,@midwestcopier,"Jan 13, 2022","#TBT Check out this 1984 Xerox office marathon copier ad! ""A marathon to fit the pace of any office.""",0,1,4,0,,,
Xerox 1984,Noah,@noah_putnam,"May 11, 2020","The tech version of ""The Simpsons Did it First"" is definitely Xerox PARC/Bell Labs.For instance, here's @RoamResearch, built in 1984 at PARC:",7,17,145,0,,,
Xerox 227,Greg (Shardeum),@gregoryhemmer,Mar 9,Day 227Xerox invented the first GUI but didn't act on it.The office went paperless with Apple & Microsoft.Google invented the LLM but didn't act on it.OpenAI & Bing took over search.The same story will happen with blockchain and CeFi.#DecentralizationForEveryone,0,0,11,632,,,
Xerox 227,US Deals Online,@usdealsonline,"Aug 23, 2018",676K05360 Imaging Unit Store: Zuma Office Supply Price: $227.98 Retail Price: $276.75 Brand: Xerox Xerox maintenance items are designed to keep your equipment operating efficiently and delivering the best quality. Device Types: Laser Printer,... - http://tinyurl.com/ybpj3tyr,0,0,0,0,,
Xerox 227,Sridhar Reddy M,@muddasani,"Oct 14, 2013","Computers - Xerox Phase 5550N Laser Printer:  $2,227.99 @ http://TheNerds.net.. Click Here To Buy http://bit.ly/18cQDSr",0,0,0,0,,,
Xerox 227,Helga,@officeorder,"Jun 6, 2014",#7: Transfer Belt: Transfer Belt by Xerox Buy new:  $227.00  $149.00 20 used & new from $149.00(Visit the Best... http://amzn.to/1xfVA8J,0,0,0,0,,,
Xerox 227,Deals God,@dealsgod,"Jun 4, 2013",(20% OFF) Xerox Phaser 6500N - printer - color - laser - $227.90 (was $283.67) - http://amzn.to/13BRnfp #computers #xerox,0,0,0,0,,,
Xerox 227,Hot Global Deals,@HotGlobalDeals,"Apr 1, 2017","New deal found Xerox 113R00712 High Yield Black Laser Toner Cartridge 19,000 Pages only £227.99 https://hotglobaldeals.com/coupon/xerox-113r00712-high-yield-black-laser-toner-cartridge-19000-pages-only-227-99/… #savings #Deals",0,0,0,0,,,
Xerox 227,Computer Deals,@iComputerDeals,"Sep 1, 2013",Xerox 106R01533 Toner Cartridge - Black $227.03 http://bit.ly/17zcXH7 #pc #desktop,0,0,0,0,,,
Xerox 227,Jamaal Al-Din,@dr_phil_chili,"Jan 16, 2015",227's YouTube Chili' cbs news xerox: cbs news xeroxcbs news xerox click - http://bitII... http://bit.ly/1ypvUqt Jamaal Al-Din - NBA,0,0,0,0,,,
Xerox 227,Julia Tupp,@JuliaTupp,"Jul 23, 2010",Net profit for the Xerox II quarter reached $227 million http://bnott.com/39439,0,0,0,0,,,
Xerox 227,OfficeExpress,@OfficeExpressAU,"Aug 12, 2013","Get great #printer #cartridge deals at Office Express. Xerox 006R01276 Toner: competitors price $227.57, ours $170.04 http://ow.ly/nCx31",0,0,0,0,,,
Xerox 227,aya brea,@styleville,"Oct 3, 2012","Xerox Phaser 7800DX 1200 X 2400 dpi 45ppm 2GB RAM 12 X 18 Color Printer only $5,227.69 http://dlvr.it/2G8yVp",0,0,0,0,,,
Xerox 227,Jamaal Al-Din,@tacobell227,"Jan 24, 2012",227′s YouTube Chili’ Preview of 2012 Super Bowl Funny Commercials – VW Beetle Xerox Bud Light Go Daddy Doritos http://ping.fm/LOmjD,0,0,0,0,,,
Xerox 227,Anthony Argy,@AnthonyArgy,"Apr 29, 2015","I just listed: 'Xerox Phaser 6022/NI Wireless Color Photo Printer', for 227.00 via @amazon http://amazon.com/gp/product/B00STQYEIG/ref=cm_sw_r_tw_myi?m=A20ED2VMP74GLM…",0,0,0,0,,,
Xerox 227,Joe Sotelo,@justjoephoto,"Aug 16, 2012",227/366 I love getting ready for weddings! Got some new gear today. #365 #gearporn #good  @ Xerox - Bldg 209 http://instagr.am/p/OZQV06r3B4/,0,0,0,0,,,
Xerox 227,Report on Business,@globebusiness,"Jul 22, 2010",Xerox profit tops forecasts: Demand for printing and outsourcing services pushes second-quarter income to $227-milli... http://tgam.ca/gvG,0,0,0,0,,,
Deflect-o Glass Clear Studded Chair Mats,Dee-Do,@tassayu1984,"Jan 3, 2012","Great Deal of deflect-o® Glass-Clear Studded Beveled Chair Mats for Low/Medium Pile Carpeting CHAIRMAT,46X60NOLI... http://bit.ly/tbC6yK",0,0,0,0,,,
Staple holder,Crypto_Hulk,@Crypt0_HULK,"Nov 15, 2021"," s got REKT TODAY The staple of the #SaitamaWolfPack community has always been how quickly dips get eaten!What was a profound PANIC SELL quickly turned into a FIRE SALE Alot of panic sellers just sold their chance at financial freedom,As the holder count rises. ",9,69,159,0,,,
Staple holder,BlockHead Sports,@BlockHeadSports,"May 29, 2022","BlockHead Sports is offering a unique ecosystem to be a part of and is modifying the way we look at NFTs forever.As a Holder, you benefit from our premier Virtual Sports staple with access to our Exclusive Marketplace and BlockHead’s partnered brands.",396,268,317,0,,,
Staple holder,DeG00ds,@DeG00ds,Mar 31,The Hoodie is a well designed item that brings function and comfort together. A staple for any @y00tsNFT holder that wants to show their support! http://DeG00ds.xyz get yourself one today!,0,1,3,344,,,
Xerox 1965,#SOSBrutalism,@SOSBrutalism,"Mar 14, 2019","According to Johansen, the exaggerated, irregular character of this design was intended to be “like the rear, not the tidy front, of a Xerox copier”John MacLane Johansen: Goddard Library, Clark University, Worchester, MA, USA, 1965–1969http://sosbrutalism.org/cms/15892367",3,25,63,0,,,
Xerox 1965,UofG CreativeWriting,@UofGWriting,"Dec 23, 2018","A page – 'Christmas fire'! – from artist Barbara T. Smith's xeroxed 'Poetry Sets' (1965–66). A '50s housewife at the time, Smith leased the Xerox machine and kept it in her living room, where she collaged images of her body, her children and pieces of clothing #PoetryasPresents",0,7,21,0,,,
Xerox 1965,s.e. smith,@sesmith,"Oct 24, 2021",TFW a brand new book looks like a bound xerox of the 1965 edition.,0,1,26,0,,,
Xerox 1965,MriduRaj,@MriduRaj3,"Oct 26, 2019",Dibrugarh polytechnic was established in 1965 Xerox wali didi before 1965 :,0,0,1,0,,,
Xerox 1965,david c. porter (becoming),@toomuchistrue,"Jul 27, 2021","barbara t. smith, ""untitled"" (xerox, 1965-66)",0,1,0,0,,,
Plantronics MX500i Earset,Computer Deals,@iComputerDeals,"Nov 1, 2013",Plantronics MX500i 3-in-1 Earset MX500I $54.87 http://bit.ly/1bJUhlP #pc #desktop,0,0,0,0,,,
Plantronics MX500i Earset,FalconDeals,@FalcondealsLLC,"Oct 6, 2010",Plantronics MX500i 3-in-1 Earset Plantronics MX500i 3-in-1 VoIP Headset  DEAL Price  ------------>$19.99  Free... http://fb.me/z0Rtqnq8,0,0,0,0,,,
Plantronics MX500i Earset,ssieloff,@ssieloff,"Oct 6, 2010",Plantronics MX500i 3-in-1 Earset $19.99 (buy.com):  . . . → Read More: Plantronics MX500i 3-in-1 Earset $19.99 (bu... http://bit.ly/cVQQwd,0,0,0,0,,,
Plantronics MX500i Earset,Bradley K. Mowery,@BradleyKMowery,"Oct 9, 2012",Discount plantronics 500a – New – Plantronics MX500i 3-in-1 Earset – K46193: New – Plantronics MX500i 3-in-1 Ear... http://bit.ly/VULsQ1,0,0,0,0,,,
Plantronics MX500i Earset,Audio Adapters,@AudioAdapters,"Aug 9, 2014",New - Plantronics MX500i 3-in-1 Earset - K46193: Features * 3 IN 1 UNDER THE HEAD HDST MULTI USE 2.5 MM&USB PLUGS... http://dlvr.it/6YfFh2,0,0,0,0,,,
Plantronics MX500i Earset,Home Phones,@Home_Phones,"Oct 23, 2013",Plantronics MX500i 3-in-1 Earset $55.11 http://bit.ly/1bf4iY3 #headset #phone,0,0,0,0,,,
Plantronics MX500i Earset,Spotlight Deals USA,@spotlightUSA,"Oct 7, 2010",Plantronics MX500i 3-in-1 Earse: Plantronics MX500i 3-in-1 Earset Versatile 3-in-1 design… http://goo.gl/fb/sYCpW,0,0,0,0,,,
Plantronics MX500i Earset,uberi_com,@uberi_com,"Oct 6, 2010",Plantronics MX500i 3-in-1 Earset with Microphone for $19.99 Shipped http://tinyurl.com/2dlchsk,0,0,0,0,,,
Plantronics MX500i Earset,KEENZO.COM,@KEENZO,"Dec 5, 2009",Plantronics MX500i 3-in-1 Earset Under-the-ear 2.5mm only $31.70 at Keenzo.com  http://www.keenzo.com/showproduct.asp?ID=813561,0,0,0,0,,,
Plantronics MX500i Earset,Electronic Deals,@e_bargains,"Jan 28, 2015",Plantronics MX500i 3-in-1 Earset - Sub-mini phone - Wired - Under-the-ear - Monaural MX500I - p MX500i 3 in 1... http://c69.co/110613919,0,0,0,0,,,
Plantronics MX500i Earset,Best Bargains,@bargaindeal,"Jun 20, 2010",Plantronics MX500i 3 in 1 VoIP Earset: Flex Grip design MX500i 3 in 1 VoIP Earset USB adapter USB Sub mini phone E... http://bit.ly/akS417,0,0,0,0,,,
Plantronics MX500i Earset,D Nobody,@Airjago8,"Dec 7, 2010",Plantronics MX500i 3-in-1 Earset $20: This is a content summary only. Please visit Slickdeals.net for the full... http://bit.ly/dMByZt,0,0,0,0,,,
Plantronics MX500i Earset,The new iPad Sale,@iPad3Sale,"Aug 29, 2012",Stereo Headset Ps3: Plantronics MX500i 3-In-1 Earset Wired Connectivity Un.... - http://bit.ly/O1WgGR @iPad3Sale @KPOPHDVideo @TopGuide2012,0,0,0,0,,,
Logitech G35 7.1-Channel Surround Sound Headset,teeranggool2,@teeranggool2,"Aug 12, 2011",Logitech G35 7.1-Channel Surround Sound Headset Review:       Logitech G35 7.1-Channel Surrou... http://bit.ly/rf80FY,0,0,0,0,,,
Logitech G35 7.1-Channel Surround Sound Headset,Clelia Russom,@CleliaRussom948,"Jun 16, 2011",Logitech G35 7.1-Channel Surround Sound Headset:   Logitech G35 7.1-Channel Surround Sound HeadsetRating: 7.1 s... http://amzn.to/j8kpft,0,0,0,0,,,
Logitech G35 7.1-Channel Surround Sound Headset,Tessa,@tessa886,"Jun 14, 2014",#9: Logitech G35 7.1-Channel Surround Sound Headset: Logitech G35 7.1-Channel Surround Sound Headset by Logitech... http://amzn.to/1ljdjCG,0,0,0,0,,,
Logitech G35 7.1-Channel Surround Sound Headset,jeannette barbara,@jeannettebarbar,"Mar 4, 2013",Logitech G35 7.1-Channel Surround Sound Headset: The Logitech G35 headset. Game-changing immersion with 7.1 su... http://amzn.to/YoYZ2V,0,0,0,0,,,
